index,name,Singleplayer,Multiplayer
57082,Carte Blanche: For a Fistful of Teeth...,False,False
57083,Exteel,False,False
57084,Anarchy Online: Lost Eden,False,False
57085,Fenimore Fillmore's Revenge,False,False
57086,Squad Assault: Second Wave,False,False
57087,Saints & Sinners Bingo,False,False
57088,Funny Faces,False,False
57089,Coin Planets,False,False
57090,Girls Inc. TeamUP,False,False
57091,Real Ball,False,False
57092,Puzz Loop,False,False
57093,Iggle Pop!,False,False
57094,Full Circle,False,False
57095,BreakIn,False,False
57096,Bricks of Camelot,False,False
57097,Digby's Donuts,False,False
57098,WWF Safari Adventures: Africa,False,False
57099,Torni,False,False
57100,Mouse Boy,False,False
57101,Clash'N Slash,False,False
57102,Evil Days of Luckless John,False,False
57103,Artifact Rush,False,False
57104,Land of Legends,False,False
57105,MachineHell,False,False
57106,Fashion Cents,False,False
57107,Final Destination: The Secret of Larson’s Folly,False,False
57109,Metal Combat,False,False
57110,Ballz3D,False,False
57111,Back to Earth 2,False,False
57112,Back to Earth,False,False
57113,Dance Dance Dance,False,False
57114,Last Half of Darkness: Shadows of the Servants,False,False
57115,Little My Maid,False,False
57116,Shady Brook,False,False
57117,CompuChess 2004,False,False
57118,Football Deluxe,False,False
57119,Joe's Farm,False,False
57120,Power Mad,False,False
57121,Deep Sea Tycoon 2,False,False
57122,Rugby 2005,False,False
57123,Boxer's Story,False,False
57124,RYL: Path of the Emperor,False,False
57125,Gate to Heavens,False,False
57126,Mosquitos,False,False
57127,Party Bowling,False,False
57128,Pro Rugby Manager 2005,False,False
57129,Bonez Adventures: Tomb of Fulaos,False,False
57130,FrogMan,False,False
57131,Pure Pinball 2.0 Redux,False,False
57132,Rockfall: The Return,False,False
57133,Mini Golf $kins,False,False
57134,Honey Switch,False,False
57135,Incadia,False,False
57136,Roads of Fantasy,False,False
57137,XXX Tycoon,False,False
57138,Balloon Blast,False,True
57139,The Sims Carnival BumperBlast,False,False
57140,Pranksters: The Treasure of the Indians,False,False
57141,Tetris Elements,False,False
57142,Gutterball 2,False,False
57143,Shopping Centre Tycoon,False,False
57144,Total Pro Basketball 2005,False,False
57145,Alpine Skiing 2005,False,False
57146,3D PacMan: Cake Fury,False,False
57147,Особенности национальной рыбалки,False,False
57148,Erotic Empire,False,False
57149,BeTrapped!,False,False
57150,Survivor,True,False
57151,Idols Galore!,False,False
57152,Hanf Baron,False,False
57153,Anacapri: The Dream,False,False
57154,Backyard Hockey 2005,False,False
57155,Health & Fitness Club Tycoon,False,False
57156,Maxx Powerboat Racing,False,False
57157,Maxx Trucks,False,False
57158,World War II Tank Commander,False,False
57159,Wildfire (2004),False,False
57160,Fiber Twig,False,False
57161,Fantasy Earth: Zero,False,False
57162,Wings over Vietnam,False,False
57163,Real Lives 2004,False,False
57164,Teenage Lawnmover,False,False
57165,Abashera Revamped,False,False
57166,Rapala Pro Fishing,False,False
57167,Anacondas: 3D Adventure Game,False,False
57168,Hoyle Card Games 2005,False,False
57169,Will of Steel,False,False
57170,Horizon X,False,False
57171,BubbleTop,False,False
57172,BubbleKing,False,False
57173,Pinao,False,False
57174,Foxy Jumper,False,False
57175,Pixelus Deluxe,False,False
57176,Foxy Jumper 2,False,False
57177,Typer Shark Deluxe,False,False
57178,Word Harmony,False,False
57179,RiftSpace,False,False
57180,Star Wraith 4: Reviction,False,False
57181,Best Pool,False,False
57182,Наследник,False,False
57183,Harry Buster,False,False
57184,Pac-Manic Worlds 3D,False,False
57185,Tank Combat,False,False
57186,Pool Shark 2,False,False
57187,Asheron's Call: Throne of Destiny,False,False
57188,Турбо Маджонг,False,False
57189,Summer Games 2004,False,False
57190,Arcadrome: Space Stalker,False,False
57191,Betty's Beer Bar,False,False
57192,Slave Pageant,False,False
57193,DD Tournament Poker: No Limit Texas Hold'em,False,False
57194,Neocron 2: Beyond Dome of York,False,False
57195,Euro Rally Champion,False,False
57196,Planetary Defence,False,False
57197,Chromentum,False,False
57199,Atomic Sevens,False,False
57200,Andreas Osswald’s Championship Soccer 2004-2005 Edition,False,False
57201,Tin Soldiers: Alexander the Great,False,False
57202,Card & Board Games Deluxe Suite 2,False,False
57203,Rebirth of Honor,False,False
57204,Stoneage Foolympics,False,False
57205,Railway Mogul,False,False
57206,heXLines,False,False
57207,Pop & Drop,False,False
57208,El Airplane,False,False
57209,Oil Tycoon 2,False,False
57210,StarCalibur,False,False
57211,Rapid Gunner,False,False
57212,Провинциальный игрок 2,False,False
57213,Rule in Hell,False,False
57214,Jewel Knights: Crusaders,False,False
57215,3DStriptease,False,False
57216,Mahjong Holidays 2,False,False
57217,Professional Manager 2005,False,False
57218,Out of the Park Baseball 6,False,False
57219,Backyard Baseball 2005,False,False
57220,Steel Saviour,False,False
57221,Monsters' House,False,False
57222,Flyonoid,False,False
57223,PacLands,False,False
57224,TombClimber,False,False
57225,AblazeBall,False,False
57226,GOOFY Soccer,False,False
57227,ATCsimulator 2,False,False
57228,"D-Day, 1944: Invasion of Europe",False,False
57229,Hellhog XP,False,False
57230,Total Extreme Warfare,False,False
57231,Dungeon Delvers,True,False
57232,Otto Matic,False,False
57233,Diamond Caves 3,False,False
57234,Tridonis,False,False
57235,Repton 1,False,False
57236,Shanghai Street Racer,False,False
57237,Ruffian 2,False,False
57238,RHEM 2,False,False
57239,World Championship Snooker 2004,False,False
57240,Final Mission,False,False
57241,Martin Mystere: Operation Dorian Grey,False,False
57242,Волшебник Изумрудного города: Урфин Джюс и его деревянные солдаты,False,False
57243,Saturday Night Speedway,False,False
57244,Massive Assault Network,False,False
57245,Abracadabra,False,False
57246,Alonix,False,False
57247,BS Hacker - Replay,False,False
57248,Anarchy Online: Alien Invasion,False,False
57249,Anime Tennis Babes,False,False
57250,Ski Resort Tycoon: Deep Powder,False,False
57251,eXtreme Demolition,False,False
57252,IVM CE UK,False,False
57253,Eisenbahn.exe Professionell 2.0,False,False
57254,"Medieval Lords: Build, Defend, Expand",False,False
57255,Канитель по беспределу,False,False
57256,Tournament Dreams College Basketball,False,False
57257,Air-Rush,False,False
57258,Total Pro Football 2004,False,False
57259,Kasbrik3D,False,False
57260,Phelios Swap,False,False
57261,Phelios Helix,False,False
57262,Road to Fame,False,False
57263,The Arrangement,False,False
57264,Point of Attack 2,False,False
57265,NHRA Drag Racing: Top Fuel Thunder,False,False
57266,Smoking Colts,False,False
57267,Maximum Torque,False,False
57268,Starship Tycoon,False,False
57269,Steel Panthers: World at War (2003),False,False
57270,Hangman Pro,False,False
57271,Desert Fury,False,False
57272,Jumpix,False,False
57273,Decisive Battles of World War II: Korsun Pocket - Across the Dnepr,False,False
57274,FastStone Pacman,False,False
57275,Great Battles of World War II: Stalingrad,False,False
57276,Combat Over Europe,False,False
57277,NHL Eastside Hockey Manager,False,False
57278,Goose Chase,False,False
57279,QuadroNoid: The Magic Worlds,False,False
57280,Hillbilly Whack!,False,False
57281,DEactivation,False,False
57282,PacMania 2,False,False
57283,X Ball 2,False,False
57284,CyberGroove,False,False
57285,Taxi Racer New York 2,False,False
57286,Homeplanet: Playing with Fire,False,False
57287,Bridge Baron 14,False,False
57288,CodeRED: Battle for Earth,False,False
57289,Piles'O'Tiles Mahjongg,False,False
57290,Dark Fall: Lights Out,False,False
57291,Coliseum,False,False
57292,Modern Campaigns: North German Plain '85,False,False
57293,Activision Anthology Remix Edition,False,False
57294,Fatherdale,False,False
57295,Take-Out Weight Curling 2,False,False
57296,First Flight: The Wright Experience,False,False
57297,Star Defender,False,False
57298,Tiny Cars 2,False,False
57299,Backyard Basketball 2004,False,False
57300,Fast Lanes Bowling,False,False
57301,Ultimate Civil War Battles,False,False
57302,Total Pinball 25,False,False
57303,Redline: Xtreme Air Racing 2,False,False
57304,War! Age of Imperialism,False,False
57305,Crime Patrol Remastered CD-ROM Edition,False,False
57306,Richard Garriott's Tabula Rasa,False,False
57307,The Third Wave,False,False
57308,Super Collapse 2,False,False
57309,Track Trouble,False,False
57310,Power Boxx,False,False
57311,Galactic Teddy 2: Back to Home,False,False
57312,Congo Cube,False,False
57313,Bubble Bubble Swim,False,False
57314,Arkanoid 4000,False,False
57315,Amazing Tetris,False,False
57316,AI-Blocks,False,False
57317,APB (2010),False,False
57318,Yohoho! Puzzle Pirates,False,False
57319,World of Pirates,False,False
57320,Wings of Honour,False,False
57321,Time of Defiance,False,False
57322,The Myth of Soma,False,False
57323,Storm Angel,False,False
57324,Rugby League,False,False
57325,Rebel Trucker,False,False
57326,Karma Online,False,False
57327,JetFighter 5: Homeland Protector,False,False
57328,Jean Louis Schlesser's All-Terrain Rally,False,False
57329,High Heat Major League Baseball 2004,False,False
57330,Grand Prix Simulator,False,False
57331,G.O.L.E.M.,False,False
57332,Game Tycoon,False,False
57333,Forever Worlds,False,False
57334,Wanted: A Wild Western Adventure,False,False
57335,Euro Club Manager 03/04,False,False
57336,Eric Young's Squad Assault: West Front,False,False
57337,Beanotown Racing,False,False
57338,Arab-Israeli Wars,False,False
57339,Taxi Challenge Berlin,False,False
57340,Shredder 7,False,False
57341,Puzzle Master 3,False,False
57342,Magician's Lair,False,False
57343,Inline Skating,False,False
57344,Fliegen Klatschen,False,False
57345,Take-Out Weight Curling,False,False
57346,BSE - der wahre Irrsinn,False,False
57347,Baseball Mogul 2004,False,False
57348,Beach Volleyball,False,False
57349,Wild Rides Water Park Factory,False,False
57350,USA Bass Championship,False,False
57351,Titans of Steel: Warring Suns,False,False
57352,Squad Battles: Pacific War,False,False
57353,Squad Battles: Advance of the Reich,False,False
57354,Reel Deal Slots Nickel Alley,False,False
57355,Rebel 12,False,False
57356,Pearl Harbor: The Day of Infamy,False,False
57357,Panzer Campaigns: Sicily '43,False,False
57358,Panzer Campaigns: Rzhev '42,False,False
57359,Panzer Campaigns: Market Garden '44,False,False
57360,Modern Campaigns: Korea '85,False,False
57361,Magnetic: Game of the Games,False,False
57362,Las Vegas Tycoon,False,False
57363,Junior 8,False,False
57364,Hoyle Majestic Chess,False,False
57365,Hoyle Casino 2004,False,False
57366,Horse Racing Manager,False,False
57367,Hornby Virtual Railway 2,False,False
57368,Great Qin Warriors,False,False
57369,Civil War Battles: Gettysburg 1863,False,False
57370,Friday Night Bowling,False,False
57371,Friday Night 3D Pool,False,False
57372,Friday Night 3D Darts,False,False
57373,F/A-18: Operation Iraqi Freedom,False,False
57374,Demonic Speedway,False,False
57375,Civil War Battles: Campaign Ozark,False,False
57376,Bowl X-treme,False,False
57377,Blupimania 2,False,False
57378,Big Biz Tycoon! 2,False,False
57379,Beach Soccer,False,False
57380,Open Heart: Virtual Surgeon,False,False
57381,Notyet,False,False
57382,Brudal Baddle,False,False
57383,Atmosfear: The 3rd Dimension,False,False
57384,3D Body Adventure,False,False
57385,Great Journey,False,False
57386,Toxic Mayhem: The Troma Project,False,False
57387,All American: The 82nd Airborne in Normandy,False,False
57388,GorkaMorka,False,False
57389,Strength & Honour,False,False
57390,Decisive Battles of World War II: Korsun Pocket,False,False
57391,Air Raid: This Is Not a Drill!,False,False
57392,Full Throttle: Hell on Wheels,False,False
57393,CrossRoads Green Wave,False,False
57394,Hauntings of Mystery Manor,False,False
57395,AbiBall,False,False
57396,American McGee's Oz,False,False
57397,Fatman Adventures,False,False
57398,World Championship Snooker 2003,False,False
57399,Sky Captain: Flying Legion Air Combat Challenge,False,False
57400,Theatre of War (2007),False,False
57401,Ultima Worlds Online: Origin,False,False
57402,DarkSpace,True,False
57403,Jumpgate,False,False
57404,Cosmic Rift,False,False
57405,BlockWar,False,False
57406,WWII Online,False,False
57407,Simsville,False,False
57408,Deep Sjeng,False,False
57409,Fritz 8,False,False
57410,Snowie 4 Pro Edition,False,False
57411,Powerpuff Girls: Mojo Jojo's Pet Project,False,False
57412,The French and Indian War,False,False
57413,Jack 2,False,False
57414,Slingo,False,False
57415,World of Outlaws: Sprint Cars (2003),False,False
57416,Napoleonic Battles: Campaign Wagram,False,False
57417,Panzer Campaigns: Kursk '43,False,False
57418,Football Masters 2002/03,False,False
57419,Vet Emergency 2,False,False
57420,Star Trek: Starfleet Command 3,False,False
57421,Season Ticket Basketball 2003,False,False
57422,Modern Campaigns: Fulda Gap '85,False,False
57423,Panzer Campaigns: Korsun '44,False,False
57424,Hoyle Word Games,False,False
57425,Blast Thru,False,False
57426,Igor: The Game,False,False
57427,Bicycle Games: Board,False,False
57428,Hoyle Slots and Video Poker,False,False
57429,The Omega Stone: Sequel to the Riddle of the Sphinx,False,False
57430,Napoleonic Battles: Campaign Eckmuhl,False,False
57431,Happy Hour,False,False
57432,Tellurian Defense,False,False
57433,Advanced Civilization,False,False
57434,Little Monk,False,False
57435,Mephisto Chess Genius 3,False,False
57436,Space Dude,False,False
57437,Total Football Management,False,False
57438,Take a Break! Pinball,False,False
57439,Planet Force,False,False
57440,Comedy Store,False,False
57441,Double Oak Software Six Games Pack,False,False
57442,500 Cards,False,False
57443,Top Tennis,False,False
57444,Enemies from Space,False,False
57445,TacOps,False,False
57446,Power Dolls: Detachment of Limited Line Service,False,False
57447,ATAC,False,False
57448,TNN Outdoors Bass Tournament '96,True,True
57449,The Bus Empire,False,False
57450,Labirint,True,False
57451,D-Force,False,False
57452,Jin City: The Adventures of Deming,False,False
57453,Pinball Warriors,False,False
57454,S.A.I.L.E.N.,False,False
57455,Classics Arcade Action for Windows,False,False
57456,Hole in One,False,False
57457,Puddle Books: The Lie,False,False
57458,Cargo Bay,False,False
57459,The Search for Freedom,False,False
57460,PC Basket,False,False
